Loan_ID,Disbursement_Date,Sector,Region,Loan_Amount,Tenure_Months,Interest_Rate,Outstanding_Principal,Days_Past_Due
MSME-01523,2024-07-14,Trading,West,4400000.0,48,12.44,2425403.71,0
MSME-01524,2026-02-25,Manufacturing,North,1480000.0,24,12.76,1213268.6,0
MSME-01525,2021-04-08,Services,North,11450000.0,48,12.25,0.0,0
MSME-01526,2023-05-16,Trading,West,15150000.0,48,15.6,3723806.14,0
MSME-01527,2025-10-08,Trading,North,2300000.0,12,17.96,520269.13,0
MSME-01528,2021-08-21,Trading,West,16780000.0,60,15.56,93553.54,0
MSME-01529,2026-01-03,Personal Loan,South,11150000.0,60,15.25,10299392.74,15
MSME-01530,2023-09-19,Services,West,13830000.0,12,13.87,0.0,0
MSME-01531,2026-07-08,Trading,South,19430000.0,12,13.19,18873279.95,120
MSME-01532,2022-07-24,Agriculture Tech,West,1770000.0,12,17.38,0.0,15
MSME-01533,2024-05-24,Education,West,18030000.0,60,17.78,12047574.38,0
MSME-01534,2024-08-09,Trading,North,2610000.0,12,14.48,0.0,45
MSME-01535,2022-10-31,Trading,North,7920000.0,24,13.03,0.0,0
MSME-01536,2022-03-09,Manufacturing,South,17040000.0,24,16.39,0.0,0
MSME-01537,2026-04-21,Manufacturing,East,18130000.0,36,11.93,16867804.59,15
MSME-01538,2025-07-26,Agriculture Tech,West,10180000.0,24,16.36,5530782.78,0
MSME-01539,2021-05-27,Manufacturing,South,11920000.0,48,16.73,0.0,0
MSME-01540,2021-12-12,Services,East,14190000.0,36,11.87,0.0,0
MSME-01541,2025-04-21,Education,North,16670000.0,24,17.84,6855224.2,45
MSME-01542,2025-08-28,Manufacturing,West,2520000.0,48,17.9,2096564.97,0
MSME-01543,2023-04-13,Services,West,16220000.0,24,17.56,0.0,0
MSME-01544,2023-05-06,Trading,South,9680000.0,48,14.47,2262673.35,0
MSME-01545,2021-07-25,Household Loan,South,9070000.0,12,12.72,0.0,75
MSME-01546,2026-03-09,Services,North,8540000.0,48,15.07,7952385.75,0
MSME-01547,2023-11-21,Personal Loan,South,10230000.0,12,13.94,0.0,0
MSME-01548,2023-03-07,Services,South,18910000.0,48,12.44,3373158.88,0
MSME-01549,2021-08-18,Manufacturing,North,11010000.0,48,13.97,0.0,15
MSME-01550,2026-02-01,Agriculture Tech,South,19070000.0,24,15.65,15135378.51,0
MSME-01551,2025-09-17,Household Loan,South,3690000.0,48,11.5,3042869.76,0
MSME-01552,2024-10-15,Agriculture Tech,South,14510000.0,24,13.33,1764040.13,0
MSME-01553,2021-08-21,Personal Loan,South,16260000.0,48,11.12,0.0,0
MSME-01554,2022-09-04,Personal Loan,North,13610000.0,60,16.25,3905342.96,0
MSME-01555,2021-10-04,Trading,West,12180000.0,36,15.48,0.0,0
MSME-01556,2022-02-18,Trading,East,11340000.0,24,11.44,0.0,15
MSME-01557,2023-04-11,Agriculture Tech,South,17230000.0,24,17.75,0.0,0
MSME-01558,2025-05-14,Trading,North,16450000.0,12,11.16,0.0,0
MSME-01559,2024-01-05,Personal Loan,West,2530000.0,60,15.13,1464094.79,0
MSME-01560,2023-03-26,Household Loan,West,16990000.0,12,16.43,0.0,0
MSME-01561,2023-02-13,Trading,North,8340000.0,60,16.52,3293047.04,0
MSME-01562,2024-06-29,Trading,South,5150000.0,60,11.24,3346674.22,15
MSME-01563,2022-08-29,Education,North,17410000.0,48,17.34,332949.92,0
MSME-01564,2024-02-20,Trading,South,8700000.0,12,17.43,0.0,0
MSME-01565,2024-01-19,Personal Loan,North,16190000.0,36,14.93,3014835.41,0
MSME-01566,2023-03-14,Trading,South,5340000.0,60,14.37,2140809.32,0
MSME-01567,2023-12-24,Agriculture Tech,East,180000.0,60,11.31,98808.57,0
MSME-01568,2023-02-24,Manufacturing,South,9960000.0,24,14.93,0.0,0
MSME-01569,2024-08-22,Agriculture Tech,South,2090000.0,48,13.87,1222441.57,0
MSME-01570,2025-11-23,Services,South,15110000.0,36,16.41,12383967.65,0
MSME-01571,2024-09-28,Services,South,5590000.0,60,13.83,3971878.02,15
MSME-01572,2022-07-17,Manufacturing,North,8930000.0,24,15.79,0.0,0
MSME-01573,2026-05-30,Education,North,1830000.0,12,11.71,1588405.25,0
MSME-01574,2021-05-07,Personal Loan,West,5800000.0,60,11.93,0.0,0
MSME-01575,2023-02-02,Trading,North,15650000.0,24,11.98,0.0,0
MSME-01576,2023-07-06,Manufacturing,East,3120000.0,12,11.32,0.0,0
MSME-01577,2024-07-13,Manufacturing,West,12980000.0,48,14.79,7294560.68,0
MSME-01578,2022-12-21,Agriculture Tech,South,18360000.0,12,16.56,0.0,0
MSME-01579,2021-02-17,Agriculture Tech,South,13630000.0,60,15.27,0.0,15
MSME-01580,2022-09-09,Services,South,16240000.0,36,15.02,0.0,0
MSME-01581,2026-04-30,Trading,West,2270000.0,12,15.76,1795815.27,0
MSME-01582,2021-07-24,Trading,West,5090000.0,36,13.38,0.0,0
MSME-01583,2024-05-02,Services,East,17900000.0,36,13.53,5209714.61,120
MSME-01584,2025-03-02,Services,North,14330000.0,12,13.2,0.0,0
MSME-01585,2025-08-13,Household Loan,East,12830000.0,48,15.98,10490357.32,0
MSME-01586,2026-05-29,Manufacturing,South,13310000.0,12,12.13,11520661.51,0
MSME-01587,2025-02-06,Agriculture Tech,South,8340000.0,24,11.09,2406984.64,0
MSME-01588,2021-11-18,Trading,North,990000.0,36,15.17,0.0,45
MSME-01589,2021-09-16,Trading,North,15710000.0,60,17.6,428472.1,0
MSME-01590,2023-11-28,Education,West,13610000.0,36,15.27,1775918.25,0
MSME-01591,2023-10-05,Agriculture Tech,South,9510000.0,60,16.48,5091583.58,0
MSME-01592,2026-03-13,Household Loan,South,18010000.0,24,15.71,15204884.41,15
MSME-01593,2022-01-07,Manufacturing,South,6790000.0,24,14.48,0.0,15
MSME-01594,2025-05-26,Manufacturing,West,5960000.0,24,16.03,2724033.14,0
MSME-01595,2024-03-29,Education,East,17470000.0,12,16.77,0.0,0
MSME-01596,2026-05-21,Services,South,15960000.0,36,12.57,15234036.18,0
MSME-01597,2023-04-20,Trading,North,10350000.0,60,13.35,4323094.45,0
MSME-01598,2025-01-31,Manufacturing,South,2700000.0,24,12.57,763424.55,15
MSME-01599,2026-04-29,Manufacturing,West,4380000.0,24,14.17,3946575.96,120
MSME-01600,2021-12-29,Personal Loan,South,13160000.0,60,17.2,1442028.37,0
MSME-01601,2023-04-28,Manufacturing,South,7760000.0,36,13.42,0.0,0
MSME-01602,2025-12-07,Trading,South,16750000.0,36,13.62,13811966.74,0
MSME-01603,2023-04-20,Trading,South,19000000.0,60,17.02,8340820.69,0
MSME-01604,2025-08-01,Trading,West,16130000.0,48,14.61,13005438.59,0
MSME-01605,2022-09-27,Manufacturing,South,7610000.0,36,14.75,0.0,0
MSME-01606,2024-02-04,Services,North,15790000.0,60,17.03,9573448.57,0
MSME-01607,2023-03-08,Manufacturing,North,7090000.0,60,14.43,2818459.04,0
MSME-01608,2025-08-08,Personal Loan,South,3430000.0,24,15.77,1920007.81,15
MSME-01609,2022-11-07,Trading,West,760000.0,60,11.6,232875.28,0
MSME-01610,2023-09-04,Services,South,7780000.0,12,12.25,0.0,0
MSME-01611,2022-08-22,Personal Loan,West,18080000.0,24,13.83,0.0,0
MSME-01612,2022-07-22,Agriculture Tech,West,4860000.0,24,14.46,0.0,0
MSME-01613,2024-03-23,Services,North,4210000.0,36,17.76,1100796.1,0
MSME-01614,2024-08-25,Trading,North,19400000.0,48,17.79,11749323.63,0
MSME-01615,2024-07-05,Trading,North,600000.0,36,16.96,220030.6,15
MSME-01616,2021-11-09,Agriculture Tech,East,15740000.0,12,13.21,0.0,0
MSME-01617,2024-08-01,Household Loan,North,6500000.0,24,17.75,32111.54,0
MSME-01618,2023-07-01,Agriculture Tech,South,850000.0,24,15.83,0.0,15
MSME-01619,2023-11-29,Services,South,18360000.0,60,13.75,10095887.8,0
MSME-01620,2022-02-03,Education,East,2880000.0,48,15.91,0.0,0
MSME-01621,2022-05-29,Services,North,11080000.0,48,11.12,0.0,0
MSME-01622,2022-12-27,Manufacturing,South,5550000.0,60,12.02,1887220.46,120
MSME-01623,2021-11-20,Services,South,1400000.0,12,16.81,0.0,0
MSME-01624,2023-10-04,Household Loan,South,1090000.0,48,15.52,390708.63,0
MSME-01625,2024-11-27,Manufacturing,West,2400000.0,24,13.55,449853.32,0
MSME-01626,2024-08-17,Agriculture Tech,North,1520000.0,12,14.5,0.0,0
MSME-01627,2023-08-25,Trading,West,15240000.0,36,17.34,377517.37,0
MSME-01628,2024-01-08,Services,East,9760000.0,36,15.42,1711955.93,0
MSME-01629,2026-06-10,Manufacturing,South,6920000.0,12,13.79,6215333.39,15
MSME-01630,2024-01-08,Services,East,8430000.0,24,11.84,0.0,45
MSME-01631,2023-01-04,Education,South,18590000.0,36,13.06,0.0,0
MSME-01632,2026-01-16,Trading,North,18220000.0,24,17.85,14159060.09,0
MSME-01633,2022-08-31,Agriculture Tech,East,14340000.0,60,14.06,3930910.76,0
MSME-01634,2024-11-27,Education,South,17710000.0,48,14.3,11539115.0,15
MSME-01635,2026-06-04,Household Loan,East,6460000.0,12,14.49,5702458.55,0
MSME-01636,2024-04-27,Trading,South,7680000.0,48,17.19,3991740.33,75
MSME-01637,2025-11-17,Trading,West,12310000.0,60,15.23,11134533.95,15
MSME-01638,2021-04-15,Manufacturing,South,12510000.0,36,15.86,0.0,0
MSME-01639,2021-04-13,Household Loan,North,9690000.0,24,13.73,0.0,0
MSME-01640,2023-02-14,Household Loan,South,8070000.0,24,11.2,0.0,0
MSME-01641,2024-09-09,Services,West,19720000.0,60,17.52,14205712.1,0
MSME-01642,2025-08-10,Personal Loan,West,16440000.0,12,17.64,842800.9,0
MSME-01643,2023-07-21,Services,South,8760000.0,48,17.64,2694289.59,0
MSME-01644,2021-09-29,Agriculture Tech,West,14570000.0,36,17.61,0.0,0
MSME-01645,2021-06-23,Manufacturing,South,5460000.0,12,16.71,0.0,0
MSME-01646,2022-05-10,Education,South,2090000.0,60,15.79,425270.21,0
MSME-01647,2024-12-30,Manufacturing,West,7110000.0,60,16.91,5476932.7,0
MSME-01648,2022-12-12,Personal Loan,West,8120000.0,24,15.2,0.0,45
MSME-01649,2023-04-07,Education,East,430000.0,36,11.94,0.0,0
MSME-01650,2025-02-26,Education,West,16310000.0,12,13.74,0.0,0
MSME-01651,2022-03-13,Manufacturing,North,7250000.0,24,17.8,0.0,0
MSME-01652,2025-01-26,Trading,West,11650000.0,36,13.46,6418516.76,0
MSME-01653,2026-06-25,Trading,South,1570000.0,48,17.07,1551605.22,0
MSME-01654,2025-05-12,Trading,North,3580000.0,48,11.65,2672067.46,0
MSME-01655,2025-09-26,Manufacturing,North,17800000.0,24,13.34,11048622.85,0
MSME-01656,2021-06-13,Household Loan,South,12210000.0,12,13.46,0.0,0
MSME-01657,2021-09-28,Services,South,19010000.0,36,11.36,0.0,0
MSME-01658,2022-10-25,Trading,South,19980000.0,48,11.83,1322858.93,0
MSME-01659,2023-05-07,Trading,North,7500000.0,48,12.35,1706469.71,0
MSME-01660,2025-05-08,Trading,South,6050000.0,12,16.86,0.0,120
MSME-01661,2022-04-23,Agriculture Tech,South,17180000.0,24,11.44,0.0,15
MSME-01662,2023-09-26,Services,South,19970000.0,60,13.09,10179048.3,0
MSME-01663,2024-02-10,Household Loan,South,12630000.0,36,11.07,2534976.96,0
MSME-01664,2026-03-13,Services,East,15920000.0,48,15.87,14875507.23,0
MSME-01665,2025-12-08,Household Loan,West,15660000.0,60,15.34,14303150.45,15
MSME-01666,2025-05-08,Personal Loan,West,7170000.0,12,15.51,0.0,0
MSME-01667,2021-09-10,Trading,South,11530000.0,24,13.62,0.0,15
MSME-01668,2025-04-03,Household Loan,East,16680000.0,36,12.46,10145193.88,0
MSME-01669,2025-10-31,Manufacturing,North,13790000.0,12,16.04,4013813.18,0
MSME-01670,2025-06-02,Personal Loan,North,520000.0,24,16.68,243650.38,0
MSME-01671,2026-03-16,Trading,South,6800000.0,12,11.97,4530096.39,75
MSME-01672,2026-01-23,Personal Loan,West,2980000.0,48,14.41,2698895.84,0
MSME-01673,2023-11-18,Personal Loan,North,4740000.0,48,12.74,1803441.77,0
MSME-01674,2026-02-21,Personal Loan,North,18120000.0,60,12.18,17008751.64,0
MSME-01675,2024-02-09,Education,North,830000.0,12,16.14,0.0,15
MSME-01676,2021-03-09,Trading,West,4470000.0,48,14.77,0.0,0
MSME-01677,2023-04-21,Manufacturing,East,6260000.0,24,12.51,0.0,0
MSME-01678,2026-05-29,Trading,South,12380000.0,60,13.17,12129326.99,0
MSME-01679,2021-06-11,Manufacturing,South,10730000.0,36,17.77,0.0,0
MSME-01680,2025-04-26,Agriculture Tech,South,4440000.0,12,16.94,0.0,0
MSME-01681,2022-12-25,Trading,East,3370000.0,48,17.16,431183.47,0
MSME-01682,2025-06-22,Household Loan,North,4810000.0,24,14.22,2360296.05,0
MSME-01683,2021-01-02,Agriculture Tech,West,10100000.0,12,15.37,0.0,0
MSME-01684,2021-07-28,Personal Loan,South,5500000.0,24,13.64,0.0,0
MSME-01685,2022-02-18,Manufacturing,East,18960000.0,60,11.54,2526443.33,0
MSME-01686,2024-02-20,Personal Loan,North,9330000.0,48,13.81,4245928.47,0
MSME-01687,2022-09-09,Household Loan,South,1270000.0,48,15.16,36165.21,0
MSME-01688,2021-12-20,Services,South,14610000.0,60,13.01,1379052.0,0
MSME-01689,2021-08-31,Agriculture Tech,South,6640000.0,24,16.94,0.0,0
MSME-01690,2023-09-23,Education,North,13100000.0,12,12.06,0.0,45
MSME-01691,2022-06-30,Manufacturing,West,5660000.0,24,13.57,0.0,0
MSME-01692,2023-09-22,Services,North,11460000.0,12,11.87,0.0,0
MSME-01693,2021-01-31,Trading,East,15470000.0,60,13.83,0.0,0
MSME-01694,2022-07-31,Manufacturing,West,18570000.0,36,11.28,0.0,0
MSME-01695,2024-05-31,Trading,South,5300000.0,12,12.91,0.0,0
MSME-01696,2025-10-01,Manufacturing,East,6760000.0,48,13.81,5675849.47,0
MSME-01697,2022-11-02,Manufacturing,East,9340000.0,48,14.35,711438.91,120
MSME-01698,2024-08-14,Manufacturing,South,18550000.0,48,14.81,10832946.07,45
MSME-01699,2026-04-10,Household Loan,West,18040000.0,24,12.92,15802964.04,0
MSME-01700,2024-09-17,Services,South,1890000.0,24,14.66,149781.52,0
MSME-01701,2021-02-03,Household Loan,South,2730000.0,24,14.56,0.0,0
MSME-01702,2022-10-04,Trading,East,9960000.0,48,13.21,492926.8,0
MSME-01703,2023-01-05,Trading,South,2220000.0,12,16.81,0.0,0
MSME-01704,2022-04-02,Services,South,6980000.0,48,14.82,0.0,0
MSME-01705,2025-12-20,Trading,South,3050000.0,12,13.33,1311571.59,0
MSME-01706,2023-02-02,Manufacturing,West,12760000.0,24,17.63,0.0,0
MSME-01707,2021-11-24,Agriculture Tech,West,18990000.0,36,16.92,0.0,0
MSME-01708,2026-01-04,Trading,South,19940000.0,24,17.88,15192733.1,0
MSME-01709,2022-04-24,Agriculture Tech,East,7570000.0,60,15.85,1455254.52,0
MSME-01710,2026-05-07,Agriculture Tech,West,12020000.0,12,13.65,9712676.65,0
MSME-01711,2026-05-18,Manufacturing,North,17140000.0,36,12.97,16325170.92,0
MSME-01712,2024-11-22,Manufacturing,North,2440000.0,24,15.64,446094.25,0
MSME-01713,2026-03-11,Education,East,13820000.0,36,17.87,12518798.5,0
MSME-01714,2025-06-27,Services,West,8240000.0,48,15.39,6494636.08,0
MSME-01715,2023-06-25,Manufacturing,West,4200000.0,12,17.17,0.0,0
MSME-01716,2022-06-28,Household Loan,South,8110000.0,60,13.3,1848307.75,15
MSME-01717,2024-05-15,Manufacturing,North,1610000.0,48,13.85,831155.97,0
MSME-01718,2025-03-07,Agriculture Tech,South,13940000.0,36,17.34,8383263.45,0
MSME-01719,2025-01-04,Household Loan,North,5130000.0,24,16.3,1279866.88,0
MSME-01720,2024-02-29,Trading,South,6300000.0,12,17.87,0.0,0
MSME-01721,2021-04-18,Manufacturing,West,2510000.0,60,16.42,0.0,0
MSME-01722,2025-08-02,Manufacturing,North,17310000.0,24,14.14,9477617.12,0
MSME-01723,2023-11-03,Trading,West,9920000.0,60,14.72,5368606.63,0
MSME-01724,2021-09-18,Manufacturing,South,11490000.0,12,17.3,0.0,0
MSME-01725,2021-12-22,Agriculture Tech,South,11430000.0,36,14.86,0.0,0
MSME-01726,2022-12-01,Manufacturing,North,8270000.0,60,12.79,2710052.06,0
MSME-01727,2021-04-23,Services,South,3930000.0,12,14.05,0.0,0
MSME-01728,2023-11-08,Household Loan,North,14930000.0,60,14.61,8112032.95,0
MSME-01729,2022-01-25,Personal Loan,West,2630000.0,24,11.68,0.0,0
MSME-01730,2026-03-16,Agriculture Tech,West,2170000.0,60,16.21,2069119.21,0
MSME-01731,2021-06-01,Trading,South,14230000.0,24,11.77,0.0,0
MSME-01732,2024-08-14,Agriculture Tech,North,4260000.0,24,13.83,107949.92,120
MSME-01733,2023-10-31,Services,West,6200000.0,12,16.63,0.0,0
MSME-01734,2021-01-08,Trading,South,9560000.0,48,14.27,0.0,0
MSME-01735,2023-12-19,Manufacturing,North,9040000.0,60,16.89,5242117.2,0
MSME-01736,2022-02-15,Personal Loan,South,14200000.0,36,13.39,0.0,120
MSME-01737,2024-09-03,Trading,West,12510000.0,24,17.7,735349.52,0
MSME-01738,2021-11-02,Manufacturing,North,12920000.0,48,12.47,0.0,0
MSME-01739,2024-01-25,Trading,North,14310000.0,24,11.27,0.0,0
MSME-01740,2022-10-19,Trading,West,5920000.0,48,17.11,395551.71,0
MSME-01741,2022-04-06,Personal Loan,North,6510000.0,48,16.27,0.0,0
MSME-01742,2025-01-02,Education,North,8820000.0,36,12.62,4636525.58,15
MSME-01743,2023-01-25,Education,South,6220000.0,48,17.89,978339.74,0
MSME-01744,2023-01-29,Manufacturing,West,19700000.0,36,14.52,0.0,0
MSME-01745,2022-12-01,Trading,South,16300000.0,12,17.66,0.0,0
MSME-01746,2023-05-28,Services,West,3380000.0,24,14.54,0.0,0
MSME-01747,2024-05-28,Manufacturing,East,210000.0,36,14.3,67147.44,0
MSME-01748,2022-08-18,Trading,North,950000.0,24,14.14,0.0,0
MSME-01749,2025-02-28,Education,West,4960000.0,60,13.34,3879789.58,45
MSME-01750,2023-07-26,Manufacturing,South,2370000.0,12,14.74,0.0,0
MSME-01751,2021-05-15,Services,South,10710000.0,60,14.17,0.0,0
MSME-01752,2021-03-21,Trading,South,17170000.0,60,11.26,0.0,0
MSME-01753,2022-07-15,Manufacturing,South,14760000.0,48,12.82,0.0,15
MSME-01754,2026-01-06,Trading,North,4390000.0,48,12.49,3917787.01,0
MSME-01755,2021-08-09,Household Loan,North,8050000.0,60,17.07,0.0,0
MSME-01756,2022-03-08,Personal Loan,South,10210000.0,48,15.19,0.0,0
MSME-01757,2024-06-28,Household Loan,West,16220000.0,24,16.35,0.0,15
MSME-01758,2021-07-11,Services,South,16800000.0,48,17.7,0.0,15
MSME-01759,2022-01-08,Manufacturing,West,18200000.0,60,15.51,2066099.27,75
MSME-01760,2024-07-09,Services,South,10230000.0,48,17.88,5873570.97,0
MSME-01761,2023-02-23,Services,South,13920000.0,48,13.18,2372866.2,0
MSME-01762,2021-10-07,Personal Loan,North,2320000.0,36,12.3,0.0,75
MSME-01763,2023-02-22,Manufacturing,North,11350000.0,36,13.82,0.0,0
MSME-01764,2025-06-26,Services,South,5050000.0,60,14.3,4242581.87,0
MSME-01765,2022-10-17,Manufacturing,West,8690000.0,24,17.27,0.0,0
MSME-01766,2022-03-05,Trading,West,12720000.0,12,14.92,0.0,0
MSME-01767,2025-08-25,Education,West,5210000.0,12,13.05,490978.22,0
MSME-01768,2023-09-25,Services,North,1140000.0,60,16.2,601909.14,0
MSME-01769,2025-08-01,Trading,West,300000.0,24,14.54,164137.06,0
MSME-01770,2025-06-25,Trading,South,540000.0,24,12.13,264470.44,0
MSME-01771,2024-09-15,Services,North,270000.0,24,15.04,20618.09,0
MSME-01772,2025-06-29,Education,West,2300000.0,36,17.38,1612606.26,15
MSME-01773,2021-07-27,Personal Loan,East,4870000.0,60,16.9,0.0,0
MSME-01774,2024-03-20,Household Loan,North,4500000.0,12,15.11,0.0,15
MSME-01775,2025-07-27,Education,South,19740000.0,24,13.64,10620264.95,0
MSME-01776,2023-04-07,Trading,South,6190000.0,60,11.61,2474602.13,0
MSME-01777,2023-07-22,Agriculture Tech,East,2640000.0,12,14.29,0.0,15
MSME-01778,2021-09-17,Trading,South,10960000.0,36,16.26,0.0,0
MSME-01779,2024-01-12,Trading,West,17170000.0,48,13.52,7298536.8,0
MSME-01780,2023-08-30,Personal Loan,North,13590000.0,12,12.65,0.0,0
MSME-01781,2022-03-19,Manufacturing,South,5990000.0,12,17.52,0.0,0
MSME-01782,2021-05-29,Household Loan,South,11280000.0,12,16.75,0.0,75
MSME-01783,2021-05-12,Services,South,14330000.0,48,15.47,0.0,0
MSME-01784,2025-02-14,Agriculture Tech,South,14590000.0,24,11.96,4406917.41,0
MSME-01785,2021-10-26,Agriculture Tech,East,13360000.0,48,12.01,0.0,45
MSME-01786,2022-08-09,Personal Loan,West,17430000.0,12,11.72,0.0,75
MSME-01787,2025-01-24,Agriculture Tech,West,17420000.0,36,15.31,9683515.41,75
MSME-01788,2023-08-30,Agriculture Tech,West,11620000.0,12,11.81,0.0,0
MSME-01789,2026-03-03,Manufacturing,West,8650000.0,36,16.9,7771760.51,0
MSME-01790,2021-02-06,Services,South,12870000.0,60,17.95,0.0,0
MSME-01791,2025-05-20,Manufacturing,West,16380000.0,36,13.56,10710992.23,45
MSME-01792,2024-08-02,Education,South,210000.0,12,14.18,0.0,45
MSME-01793,2024-11-10,Services,South,19840000.0,48,15.98,12858932.17,0
MSME-01794,2021-04-04,Agriculture Tech,South,3740000.0,12,17.56,0.0,45
MSME-01795,2023-06-06,Manufacturing,South,9460000.0,12,17.26,0.0,0
MSME-01796,2022-10-26,Manufacturing,South,17450000.0,60,11.4,5196931.7,0
MSME-01797,2023-04-02,Education,West,4580000.0,24,12.18,0.0,0
MSME-01798,2024-12-20,Manufacturing,South,9590000.0,12,16.28,0.0,15
MSME-01799,2025-08-04,Manufacturing,North,2740000.0,60,15.82,2362384.21,0
MSME-01800,2026-03-11,Manufacturing,South,7960000.0,48,11.93,7386342.92,15
MSME-01801,2023-03-19,Household Loan,North,3620000.0,60,14.51,1465328.88,0
MSME-01802,2022-10-09,Education,North,7340000.0,60,16.47,2287673.97,0
MSME-01803,2022-09-11,Trading,North,7530000.0,36,12.53,0.0,0
MSME-01804,2025-04-15,Trading,South,19860000.0,24,17.1,7960112.57,15
MSME-01805,2023-01-20,Trading,South,19900000.0,24,11.37,0.0,0
MSME-01806,2023-08-01,Education,West,2380000.0,48,16.48,742255.49,45
MSME-01807,2026-07-06,Agriculture Tech,East,14550000.0,60,15.31,14479671.32,0
MSME-01808,2026-03-10,Manufacturing,South,1130000.0,48,13.21,1049959.42,0
MSME-01809,2022-10-07,Manufacturing,South,700000.0,48,16.05,38289.12,0
MSME-01810,2023-08-01,Manufacturing,South,2200000.0,24,16.48,0.0,0
MSME-01811,2023-01-27,Agriculture Tech,West,19310000.0,24,17.54,0.0,0
MSME-01812,2025-09-28,Education,North,18820000.0,24,13.57,11742766.0,0
MSME-01813,2024-02-13,Trading,North,3960000.0,12,15.8,0.0,0
MSME-01814,2026-04-17,Manufacturing,West,3320000.0,60,15.22,3202955.46,0
MSME-01815,2021-01-23,Manufacturing,South,4890000.0,48,14.68,0.0,0
MSME-01816,2023-11-15,Household Loan,North,10360000.0,60,17.23,5833214.5,0
MSME-01817,2022-01-21,Trading,North,11440000.0,48,11.02,0.0,0
MSME-01818,2025-08-16,Education,West,4510000.0,48,12.97,3652820.58,15
MSME-01819,2022-10-12,Agriculture Tech,West,15160000.0,48,14.77,879322.18,0
MSME-01820,2024-01-26,Trading,East,6260000.0,48,12.25,2687810.02,0
MSME-01821,2024-07-07,Trading,South,18450000.0,36,17.36,6827729.92,0
MSME-01822,2025-01-07,Manufacturing,South,13170000.0,36,15.53,7125289.52,0
MSME-01823,2025-05-17,Agriculture Tech,West,8780000.0,12,14.35,0.0,0
MSME-01824,2023-07-29,Education,West,15820000.0,24,16.7,0.0,0
MSME-01825,2021-04-19,Agriculture Tech,North,16380000.0,48,14.16,0.0,0
MSME-01826,2021-09-15,Services,West,5880000.0,60,14.91,147026.35,0
MSME-01827,2024-08-23,Manufacturing,North,6860000.0,36,11.02,2707938.14,0
MSME-01828,2025-03-26,Household Loan,North,18730000.0,24,13.56,6812202.63,0
MSME-01829,2025-11-23,Education,East,3380000.0,12,11.97,1190818.68,0
MSME-01830,2022-09-12,Trading,South,940000.0,24,15.83,0.0,0
MSME-01831,2021-01-13,Household Loan,West,9140000.0,48,14.35,0.0,0
